QualityArea,OverallQual,GarageCars,BsmtQual,KitchenQual,MSSubClass,TotalBath,Fireplaces,ExterQual,LotArea,HouseAge,BsmtExposure,OverallCond,RemodAge,TotalSF,ScreenPorch,Functional,MasVnrArea,WoodDeckSF,TotRmsAbvGrd,BsmtFinType1,BsmtFullBath,HeatingQC,1stFlrSF,GarageType,LotShape,RoofStyle,LotFrontage,SaleCondition,BsmtFinSF1,HouseStyle,BldgType,KitchenAbvGr,Neighborhood,Exterior1st,YearBuilt
4724,4,2,2,3,85,3.0,0,3,10012,36,0,5,36,2319,0,6,0.0,0,6,1,1,4,1181,5,3,1,90.0,4,920,6,0,1,7,9,1972
10752,6,2,2,3,60,3.5,1,3,10261,8,3,5,8,2728,0,6,318.0,0,8,5,1,0,962,1,0,1,93.0,4,0,5,0,1,8,12,2000
4320,5,0,1,3,30,1.0,0,3,4060,87,3,8,59,1728,0,6,0.0,0,4,5,0,0,864,1,3,1,56.0,4,0,2,0,1,7,13,1922
5640,5,2,3,3,20,3.0,0,3,8700,45,2,6,45,2248,0,6,148.0,192,6,0,1,2,1128,1,3,3,80.0,4,776,2,0,1,12,8,1963
15672,8,3,2,2,60,2.5,1,2,9000,1,0,5,1,3047,0,6,0.0,208,8,5,0,0,1088,1,3,1,75.0,4,0,5,0,1,21,12,2006
11034,6,2,3,3,60,1.5,1,3,7700,44,3,5,44,2595,0,6,351.0,0,7,5,0,4,1051,1,3,1,70.0,4,0,5,0,1,12,8,1966
4520,5,1,3,3,20,1.0,0,3,7162,42,3,7,42,1780,0,6,41.0,0,6,5,0,4,904,1,0,1,70.5,0,0,2,0,1,19,6,1966
5200,5,2,2,2,20,2.0,0,3,8800,32,2,7,1,2080,288,6,0.0,0,5,3,0,4,1040,5,0,1,61.0,4,532,2,0,1,5,6,1977
5508,6,1,2,3,120,2.0,1,3,7892,31,3,5,31,1836,0,6,0.0,28,5,5,0,4,918,1,3,1,55.0,4,0,2,4,1,20,9,1979
9120,6,1,3,3,80,2.0,2,3,9600,55,0,6,38,2676,0,6,164.0,0,7,1,1,0,1520,2,3,1,80.0,4,674,7,0,1,12,0,1955
9877,7,2,3,3,20,2.0,1,3,11900,32,3,5,32,2797,0,6,209.0,192,6,0,0,4,1411,1,3,3,85.0,3,822,2,0,1,14,9,1977
12348,6,2,2,3,75,1.5,1,3,9600,91,3,5,58,2793,0,6,0.0,0,8,4,0,1,1134,5,3,1,60.0,4,319,4,0,1,17,0,1917
13206,6,2,2,2,80,2.0,1,2,19690,40,0,7,40,2898,0,6,0.0,586,8,5,0,4,1575,1,0,0,66.5,2,0,7,0,1,7,9,1966
11592,7,2,2,2,60,2.5,1,2,6931,5,3,5,4,2402,0,6,92.0,178,7,5,0,0,760,3,3,1,60.0,4,0,5,0,1,7,12,2003
10458,7,2,2,2,20,3.0,1,2,16196,9,1,5,9,2976,0,6,0.0,402,5,2,1,0,1494,1,2,1,66.0,4,1443,2,0,1,20,12,1998
9384,6,2,2,3,60,2.5,1,3,8400,30,3,6,29,2214,204,6,130.0,0,7,5,0,4,888,1,3,1,70.0,4,0,5,0,1,20,6,1980
5886,6,2,3,3,20,2.5,0,3,10530,36,3,5,36,1962,0,6,0.0,0,5,0,1,4,981,5,0,3,74.5,4,282,2,0,1,12,9,1971
9012,6,1,3,2,70,1.5,2,3,10592,84,3,7,11,2104,53,6,0.0,96,7,5,0,4,900,5,3,3,55.0,4,0,5,0,1,6,13,1923
5460,5,1,3,3,20,2.0,1,3,14850,49,3,5,49,2184,122,6,0.0,268,6,4,1,4,1092,1,0,1,69.0,4,895,2,0,1,12,13,1957
7600,5,1,3,3,50,1.0,0,3,4500,77,3,5,9,2313,0,6,0.0,0,6,4,0,0,848,5,1,1,55.0,0,182,0,0,1,18,12,1932
6600,5,2,3,3,80,2.0,2,3,11777,40,0,6,40,2484,0,6,97.0,160,6,3,1,0,1320,1,0,1,96.0,0,328,7,0,1,19,12,1966
14688,8,3,0,2,20,3.0,1,2,11362,5,2,5,4,3672,0,6,42.0,125,7,2,1,0,1836,1,0,1,107.0,4,1039,2,0,1,16,8,2004
13223,7,1,3,3,190,1.5,1,1,10120,97,3,4,57,2814,0,6,0.0,0,9,5,0,4,964,5,0,3,60.0,4,0,4,1,2,17,13,1910
5650,5,2,3,3,30,2.0,1,3,10800,86,3,6,56,2250,0,6,0.0,229,5,4,1,0,1130,5,3,3,60.0,4,821,2,0,1,17,11,1920
16786,7,3,2,2,60,3.5,1,2,11787,11,3,5,10,3777,0,6,594.0,239,8,2,1,0,1383,1,0,1,95.0,4,719,5,0,1,15,12,1996
11946,6,2,3,3,50,1.5,1,3,11275,75,2,7,57,2845,0,6,480.0,0,7,4,0,4,1096,5,0,1,68.0,4,297,0,0,1,6,8,1932
16542,9,3,0,0,20,3.0,1,0,14601,3,0,5,3,3676,0,6,584.0,270,8,2,1,0,1838,1,3,3,85.0,4,1260,2,0,1,23,12,2006
8112,6,1,3,3,60,1.5,0,3,9364,41,3,7,41,2015,0,6,143.0,379,7,0,0,4,663,1,3,1,80.0,4,371,5,0,1,19,6,1969
12040,7,2,2,2,20,3.0,1,2,10593,14,3,5,14,3440,0,6,338.0,240,7,2,1,0,1720,1,0,3,59.0,4,919,2,0,1,15,12,1996
10296,6,2,3,3,60,1.5,1,3,9247,46,3,6,46,2574,120,6,318.0,0,8,4,0,0,858,1,0,1,70.0,4,319,5,0,1,12,6,1962
4995,5,1,3,2,20,2.0,0,3,7758,45,3,7,6,1998,0,6,0.0,0,6,0,1,2,999,5,0,1,70.5,4,588,2,0,1,19,6,1962
8820,6,2,2,3,60,2.5,1,0,9765,16,3,8,16,2150,0,6,68.0,232,6,0,0,2,680,3,1,1,65.0,4,310,5,0,1,8,12,1993
4528,4,2,2,2,20,2.5,0,3,7024,3,3,5,3,2264,0,6,0.0,252,5,2,1,0,1132,1,3,1,60.0,4,1024,2,0,1,7,12,2005
10044,6,2,2,3,50,2.0,1,3,21780,90,2,7,58,2837,144,6,0.0,72,8,5,0,0,1163,5,3,1,66.0,4,0,0,0,1,7,13,1918
8022,6,2,2,2,120,3.0,0,2,4060,10,3,5,9,2742,0,6,0.0,144,5,2,1,0,1337,1,3,1,34.0,0,266,2,4,1,12,8,1998
9443,7,2,2,3,20,2.0,0,3,8450,7,3,5,6,2698,0,6,108.0,120,6,5,0,0,1349,1,3,1,65.0,4,0,2,0,1,20,12,2000
5740,5,1,3,3,20,2.0,0,3,7931,50,3,5,50,2296,0,6,0.0,0,6,1,1,4,1148,1,3,3,70.0,4,1148,2,0,1,12,3,1959
10098,6,2,3,3,60,2.5,1,3,11184,31,3,5,31,2601,0,6,92.0,243,7,3,0,2,918,1,3,3,70.0,4,226,5,0,1,19,6,1978
5376,4,0,3,3,160,1.5,1,3,1533,39,3,6,1,1890,0,6,0.0,0,6,5,0,4,798,1,3,1,21.0,4,0,5,3,1,10,5,1970
8480,5,1,3,3,20,1.5,1,3,13673,45,3,5,45,2836,0,3,0.0,0,8,5,0,4,1696,1,0,1,40.0,4,0,2,0,1,19,6,1962
4410,5,1,3,3,20,1.0,0,3,8339,48,3,7,48,882,0,6,0.0,0,5,5,0,4,882,1,0,1,74.5,4,0,2,0,1,12,8,1959
13265,7,2,2,2,60,2.5,1,2,10832,14,3,5,12,2607,0,6,0.0,143,7,5,0,0,1086,1,0,1,65.0,4,0,5,0,1,8,8,1994
4470,5,1,3,3,20,1.0,0,3,6600,47,3,5,47,1788,0,6,0.0,0,5,5,0,2,894,5,3,3,60.0,4,0,2,0,1,12,8,1962
9060,5,1,3,3,60,2.0,1,3,7590,45,3,5,45,2676,0,6,288.0,0,8,0,0,4,876,1,3,1,69.0,4,540,5,0,1,12,12,1962
11998,7,2,2,3,60,2.5,1,3,10421,22,3,5,22,2694,0,6,42.0,228,7,2,0,4,980,1,3,1,80.0,4,394,5,0,1,14,6,1988
6684,6,2,2,2,20,2.0,0,3,13695,5,3,5,4,2228,0,6,0.0,0,6,2,1,0,1114,5,3,1,66.0,4,814,2,0,1,20,12,2003
11823,7,3,2,2,20,2.0,0,2,9849,0,0,6,0,3378,0,6,0.0,0,7,5,0,0,1689,1,3,3,83.0,5,0,2,0,1,21,12,2007
6880,5,1,3,3,50,2.0,1,3,9492,66,3,5,57,2144,0,6,0.0,0,6,4,1,4,968,1,3,1,79.0,4,368,0,0,1,12,14,1941
21632,8,2,2,0,80,3.5,3,2,13860,37,1,7,14,4656,0,6,0.0,269,9,2,1,2,2000,1,3,1,75.0,4,1410,7,0,1,12,9,1972
14976,8,2,2,0,60,3.5,1,2,11885,8,0,5,8,3171,0,6,108.0,160,7,2,1,0,1299,3,3,1,70.0,4,990,5,0,1,5,12,2001
4290,5,0,3,3,20,2.0,0,3,7207,52,1,7,2,1716,0,6,0.0,117,4,1,1,2,858,1,0,1,50.0,4,696,2,0,1,3,13,1958
3456,4,2,3,2,20,1.0,0,3,6960,39,3,6,39,1728,0,6,0.0,96,5,0,0,4,864,5,3,1,60.0,4,375,2,0,1,12,6,1970
15012,9,3,2,2,20,3.0,1,2,11248,5,0,5,5,3294,0,6,215.0,257,7,2,1,0,1668,1,0,3,90.0,4,1059,2,0,1,5,12,2002
4175,5,1,3,3,30,1.0,0,3,10625,90,3,5,60,1293,0,6,0.0,0,5,0,0,1,835,2,3,1,85.0,0,108,2,0,1,7,13,1920
5640,5,1,3,3,20,1.0,0,3,9000,52,3,5,52,2064,0,2,0.0,0,5,3,0,4,1128,1,3,1,75.0,3,812,2,0,1,12,13,1954
9834,6,1,3,3,50,1.0,0,3,10480,72,3,5,58,2230,0,1,0.0,0,6,5,0,0,1166,5,3,1,51.0,4,0,0,0,1,18,8,1936
6070,5,2,3,3,20,2.0,0,3,9170,42,3,7,42,2428,0,6,0.0,0,6,0,1,0,1214,5,3,3,70.0,4,698,2,0,1,7,8,1965
9336,6,2,3,3,60,1.5,0,3,11700,41,3,6,41,2283,0,6,0.0,0,8,4,0,0,829,1,3,1,78.0,4,298,5,0,1,14,8,1968
9548,7,2,2,2,120,3.0,1,2,7052,1,0,5,1,2728,0,6,240.0,192,6,2,1,0,1364,1,0,1,43.0,4,659,2,4,1,16,12,2005
15652,7,2,2,2,60,2.5,1,3,13006,9,3,5,9,3200,0,6,285.0,0,8,5,0,2,993,3,0,1,65.0,4,0,5,0,1,8,6,1997
6024,6,2,2,3,90,2.0,0,3,10530,29,1,5,29,1979,0,6,90.0,0,4,2,1,4,1004,1,3,1,78.0,4,975,6,2,1,11,9,1977
4484,4,2,2,3,20,2.0,0,3,8546,7,3,5,6,2242,0,6,0.0,132,5,5,0,0,1121,1,3,1,80.0,4,0,2,0,1,7,12,2003
8605,5,2,3,3,20,2.5,1,3,10335,38,3,6,13,3182,0,2,0.0,0,7,4,0,2,1721,1,0,1,78.0,4,570,2,0,1,19,9,1968
9212,7,2,2,2,20,2.0,1,2,11175,0,0,5,0,2632,0,6,0.0,0,6,5,0,0,1316,1,0,1,103.0,5,0,2,0,1,5,12,2007
7944,6,2,3,3,20,2.0,1,3,8658,41,3,5,41,2412,0,6,101.0,0,6,4,0,0,1324,1,3,1,84.0,0,643,2,0,1,12,13,1965
10880,8,2,2,2,120,2.0,1,2,5814,25,0,5,25,2580,0,6,0.0,63,4,2,1,2,1360,1,0,1,53.5,0,1036,2,4,1,22,6,1984
7164,6,1,3,3,20,2.0,0,3,8760,51,3,6,51,2388,0,6,220.0,0,6,5,1,4,1194,1,3,3,73.0,4,0,2,0,1,12,8,1959
16704,9,3,0,0,20,2.5,1,2,11394,0,0,2,0,3712,0,6,350.0,113,8,2,1,0,1856,1,3,3,88.0,5,1445,2,0,1,22,12,2010
4500,5,1,3,3,20,1.0,0,3,9819,43,3,5,43,1782,0,6,31.0,0,5,1,0,4,900,5,0,1,70.5,4,450,2,0,1,19,8,1967
5670,5,1,3,3,50,2.5,0,3,8160,67,3,6,57,1890,0,6,0.0,0,7,0,1,1,756,5,3,1,60.0,1,312,0,0,1,7,8,1940
11766,6,2,0,2,60,3.5,1,3,12209,8,3,5,7,2765,0,6,0.0,125,7,0,1,0,804,3,0,1,71.0,4,690,5,0,1,11,12,2001
4080,5,2,3,3,20,2.0,0,3,6600,26,3,8,5,1632,0,6,0.0,0,4,2,1,0,816,5,3,1,60.0,4,816,2,0,1,11,6,1982
4470,5,2,2,3,20,1.0,1,3,8724,39,3,5,39,1788,0,6,0.0,0,5,1,0,2,894,1,3,1,109.0,4,492,2,0,1,19,12,1968
4368,4,1,3,3,160,1.5,0,3,1974,37,3,5,37,1638,0,6,0.0,120,6,1,0,4,546,1,3,1,21.0,4,334,5,4,1,10,5,1973
6564,6,2,3,3,20,1.0,2,3,10452,55,2,5,55,2188,287,6,216.0,0,5,4,0,0,1094,1,0,3,85.0,4,500,2,0,1,7,13,1953
10866,6,2,3,0,20,1.0,1,3,14115,50,3,7,2,2884,0,6,0.0,0,6,0,0,0,1811,1,0,1,90.0,0,296,2,0,1,6,10,1956
5176,4,0,3,3,190,2.0,0,3,10800,108,3,7,8,1294,0,6,0.0,220,7,5,0,4,694,1,3,1,60.0,4,0,5,1,2,17,8,1900
14238,7,2,2,2,60,3.5,0,3,9375,12,3,5,11,3091,0,6,573.0,576,8,2,1,0,1057,1,3,1,70.0,4,739,5,0,1,5,12,1997
7518,6,1,3,3,20,2.5,1,3,10920,48,3,5,48,2506,0,6,212.0,0,5,1,1,4,1253,1,0,3,74.5,4,733,2,0,1,12,8,1960
17598,7,2,2,3,60,2.5,0,3,11170,16,3,5,15,3730,0,6,0.0,0,8,3,0,0,1298,1,1,1,85.0,4,1216,5,0,1,23,8,1990
5770,5,2,3,3,20,1.5,1,3,11000,43,2,6,43,2308,0,6,200.0,0,6,1,0,0,1154,1,0,1,74.5,4,740,2,0,1,12,9,1966
8736,6,2,2,3,60,2.5,0,2,15578,0,3,5,0,2184,0,6,0.0,0,8,5,0,2,728,1,0,1,105.0,5,0,5,0,1,8,12,2006
10800,6,2,2,3,60,2.5,1,3,8123,9,3,5,9,2782,0,6,16.0,100,7,5,0,0,1007,1,0,1,60.0,4,0,5,0,1,8,12,2000
8280,5,1,1,3,50,2.5,0,3,10410,93,3,7,22,2172,0,3,0.0,0,8,5,0,0,808,5,3,1,60.0,4,0,0,0,1,17,6,1916
18920,8,3,2,2,60,3.5,1,2,9430,10,2,5,10,3617,180,6,673.0,0,8,2,1,0,1268,1,3,1,82.0,4,1163,5,0,1,15,12,1999
10052,7,2,2,2,20,3.0,0,2,8450,4,2,5,4,2872,0,6,266.0,139,8,2,1,0,1436,1,3,1,65.0,4,946,2,0,1,5,12,2004
6372,6,2,2,3,80,2.0,2,3,11333,31,0,5,31,2091,0,6,0.0,120,5,0,1,4,1062,1,0,1,71.0,4,539,7,0,1,11,6,1976
7330,5,2,1,2,50,2.5,1,3,10800,70,3,8,17,2262,0,2,0.0,436,7,0,0,2,1096,1,3,1,60.0,4,626,0,0,1,17,13,1936
5775,5,2,3,2,85,2.0,0,3,11782,49,0,7,15,2264,0,3,0.0,192,6,0,1,4,1155,5,0,1,88.0,4,899,6,0,1,19,6,1961
10752,7,2,2,2,20,3.0,0,2,9135,6,0,5,5,3072,0,6,113.0,192,7,2,1,0,1536,1,3,1,70.0,4,810,2,0,1,5,12,2002
4855,5,1,2,3,20,1.5,1,3,9920,37,1,6,37,1942,0,6,0.0,0,5,0,0,4,971,1,0,1,69.0,4,523,2,0,1,5,6,1969
6018,6,2,3,3,80,2.0,0,3,7937,22,0,6,22,2006,0,6,0.0,120,6,2,1,4,1003,5,0,1,37.0,4,819,7,0,1,11,6,1984
10528,7,2,2,2,20,3.0,1,2,11883,13,1,5,13,3008,0,6,196.0,115,6,2,1,0,1504,1,3,3,73.0,4,690,2,0,1,5,12,1996
9600,5,2,3,3,90,2.0,0,3,11345,59,3,5,57,2848,0,6,567.0,0,10,4,0,2,928,5,3,1,95.0,4,220,5,2,2,12,0,1948
8694,7,2,3,3,20,1.5,1,3,9600,34,3,6,34,2484,0,6,320.0,0,6,0,0,1,1242,1,3,3,80.0,4,916,2,0,1,14,6,1973
16380,7,1,3,2,70,2.0,2,0,9042,69,3,9,4,3492,0,6,0.0,0,9,2,0,0,1188,1,3,1,66.0,4,275,5,0,1,6,5,1941
11627,7,2,2,2,20,2.0,0,3,12137,12,3,5,12,3310,0,6,442.0,0,6,5,0,0,1661,1,1,1,48.0,4,0,2,0,1,5,12,1998
6678,6,1,3,3,20,2.5,1,3,7917,31,3,7,31,2256,0,6,174.0,370,6,1,1,4,1113,1,0,3,66.5,4,751,2,0,1,7,6,1976
4920,4,1,3,3,50,2.5,0,3,4712,60,3,7,56,1977,63,6,0.0,0,5,0,1,4,774,5,0,1,51.0,0,384,0,0,1,3,8,1946
7674,6,2,3,3,20,2.5,2,3,10125,31,3,6,31,2475,0,6,0.0,238,6,0,0,4,1279,5,3,1,75.0,4,641,2,0,1,11,9,1977
24012,9,3,0,0,60,3.5,2,2,13688,5,0,5,4,4240,0,6,664.0,400,10,2,1,0,1572,3,0,1,110.0,4,1016,5,0,1,16,12,2003
4832,4,2,3,3,30,1.0,0,3,6240,84,3,5,59,1628,0,6,0.0,0,5,1,0,4,848,5,3,1,52.0,4,152,0,0,1,9,8,1925
9170,7,2,2,2,20,2.0,1,2,8767,1,0,5,1,2620,0,6,0.0,0,6,2,0,0,1310,1,0,1,65.0,5,24,2,0,1,5,12,2005
20608,8,3,0,0,60,2.5,1,0,12438,0,3,5,0,3810,0,6,466.0,324,10,5,0,0,1264,3,0,3,82.0,5,0,5,0,1,22,12,2006
4680,5,2,2,3,90,2.0,0,3,7200,27,1,5,27,1872,0,6,180.0,49,4,2,1,4,936,5,3,1,60.0,4,936,6,2,1,17,8,1980
9882,6,1,2,1,70,2.5,0,3,6858,95,3,4,60,2453,0,6,0.0,0,6,5,1,4,841,5,3,1,66.0,4,0,5,0,1,18,13,1915
8540,7,2,2,2,20,3.0,0,2,7406,0,0,5,0,2419,0,6,84.0,105,6,2,1,0,1220,1,3,1,64.0,5,684,2,0,1,5,12,2006
4410,5,2,3,3,20,2.0,0,3,7700,35,3,5,35,1764,0,6,0.0,96,5,3,1,4,882,5,3,1,70.0,4,138,2,0,1,5,12,1972
6510,5,2,3,3,160,2.5,0,3,2016,37,3,5,37,1932,0,6,304.0,0,6,5,0,4,630,5,3,1,24.0,4,0,5,4,1,2,6,1970
10094,7,2,2,3,20,2.0,0,3,11851,19,3,5,19,2866,0,6,0.0,0,5,5,0,0,1442,1,3,1,99.0,4,0,2,0,1,8,6,1990
14049,9,2,0,0,120,3.0,1,0,7313,2,3,5,2,3122,0,6,246.0,203,6,2,1,0,1561,1,3,3,60.0,4,1153,2,4,1,16,8,2005
7224,6,2,0,3,120,3.0,0,3,4500,11,3,5,11,2408,0,6,320.0,0,5,2,1,0,1204,1,3,3,32.0,4,866,2,4,1,11,12,1998
9646,7,2,3,2,70,2.0,1,3,9600,80,3,9,3,2067,0,6,0.0,0,7,4,0,0,689,5,3,2,60.0,4,141,5,0,1,17,8,1928
5088,6,2,2,2,120,2.0,1,2,4426,4,0,5,4,1696,0,6,147.0,149,3,2,1,0,848,1,3,1,70.0,4,697,2,4,1,5,12,2004
10675,7,2,2,2,20,3.0,0,2,9100,6,0,5,6,3050,0,6,244.0,219,6,2,1,0,1525,1,3,1,70.0,4,1400,2,0,1,5,12,2000
6175,5,2,3,3,20,1.0,0,3,8500,45,3,3,45,2470,0,6,203.0,0,6,4,0,4,1235,1,3,3,85.0,0,600,2,0,1,12,6,1961
8472,6,2,2,2,60,2.5,1,3,8499,1,3,5,0,2028,0,6,0.0,0,6,5,0,0,616,3,0,1,73.0,5,0,5,0,1,8,12,2006
11200,5,2,3,3,90,2.0,0,3,7018,30,3,5,30,2240,0,6,0.0,154,12,5,0,4,1120,5,3,1,64.0,2,0,5,2,2,20,9,1979
16065,7,2,2,2,60,3.5,1,2,13346,14,3,5,6,3390,0,6,0.0,0,9,2,1,0,1166,1,0,1,90.5,4,728,5,0,1,15,6,1992
13344,8,2,2,2,20,3.0,1,2,10635,7,0,5,7,3325,0,6,171.0,0,8,1,1,0,1668,1,1,3,48.0,4,370,2,0,1,5,12,2003
11298,7,3,2,2,20,2.0,0,2,11210,1,0,5,0,3228,0,6,240.0,144,7,2,0,0,1614,1,0,1,86.0,5,20,2,0,1,5,12,2005
4330,5,0,3,2,30,1.0,0,3,3880,62,3,9,10,1552,0,6,0.0,58,4,0,0,2,866,1,3,1,40.0,4,329,2,0,1,17,12,1945
10458,7,3,2,2,20,2.0,1,2,10652,1,0,5,0,2988,0,6,306.0,160,7,5,0,0,1494,1,0,1,91.0,5,0,2,0,1,5,12,2006
10024,7,2,2,2,60,3.5,1,2,7795,5,3,5,4,2148,0,6,0.0,100,6,2,1,0,716,1,0,1,71.0,4,425,5,0,1,8,12,2004
15232,8,2,2,0,60,3.5,1,2,10927,1,0,5,1,2962,0,6,280.0,179,8,2,1,0,1058,3,3,1,74.0,4,546,5,0,1,16,12,2005
6750,6,1,3,3,80,2.0,1,3,7200,33,0,6,33,2166,0,6,255.0,296,6,0,1,0,1125,5,3,3,72.0,0,631,7,0,1,7,8,1976
6432,6,2,2,3,180,3.0,0,3,3675,1,1,5,0,1619,0,6,82.0,0,5,2,1,2,1072,2,3,1,35.0,5,547,6,4,1,7,12,2005
9335,5,1,3,3,20,2.0,3,2,10708,54,3,5,16,3484,142,6,0.0,476,7,3,1,0,1867,1,0,3,80.0,4,379,2,0,1,4,13,1955
8892,6,1,3,1,70,2.0,0,3,12155,83,3,8,58,2154,0,6,0.0,0,7,1,0,4,810,5,0,1,60.0,4,156,5,0,1,18,13,1925
19008,8,3,0,2,60,3.5,1,2,14215,1,0,5,0,3534,0,6,380.0,240,9,5,0,0,1158,3,0,1,101.0,5,0,5,0,1,16,12,2005
5240,5,2,3,3,20,1.0,0,3,7200,58,3,5,58,1048,0,2,0.0,0,7,5,0,2,1048,5,3,3,60.0,4,0,2,0,1,12,8,1950
12740,7,2,3,2,60,2.0,2,3,13700,43,1,6,20,2684,273,6,288.0,60,8,0,0,4,902,1,0,1,74.5,4,454,5,0,1,12,12,1965
8400,7,2,2,2,160,2.5,0,3,3180,1,3,5,1,1720,0,6,0.0,0,4,5,0,0,520,5,3,1,30.0,4,0,5,4,1,21,8,2005
18162,9,3,0,0,20,2.0,1,0,13214,2,1,5,1,4020,0,6,0.0,144,10,5,0,0,2018,1,0,3,89.0,4,0,2,0,1,23,11,2008
4980,5,0,3,3,30,2.0,1,3,13907,68,3,6,39,1992,0,6,0.0,144,6,1,1,0,996,1,3,1,63.0,4,290,2,0,1,7,14,1940
5088,6,2,2,2,120,2.0,0,2,4435,5,0,5,5,1696,0,6,170.0,140,3,2,1,0,848,1,3,1,37.0,4,686,2,4,1,5,12,2003
12327,7,2,2,2,60,3.0,0,2,10207,0,3,6,0,2635,0,6,0.0,144,7,5,0,0,874,1,3,1,84.0,5,0,5,0,1,21,12,2007
5285,5,2,3,3,20,1.0,0,3,7420,45,3,5,45,2114,0,6,0.0,0,6,4,0,4,1057,5,3,3,70.0,4,417,2,0,1,19,8,1962
12744,8,2,0,0,120,2.5,1,2,4923,7,0,5,6,3186,224,6,0.0,0,5,2,1,0,1593,1,3,1,41.0,4,1153,2,4,1,22,5,2001
9674,7,2,2,2,160,3.5,0,2,2651,6,3,5,6,2055,0,6,0.0,153,6,2,1,0,673,5,3,1,73.5,4,641,5,3,1,21,8,2000
9737,7,2,2,2,120,2.0,0,2,4282,4,2,5,4,2782,0,6,0.0,156,5,2,0,0,1391,1,1,1,59.0,4,16,2,4,1,21,8,2004
6815,5,1,3,3,20,2.0,2,2,14559,58,3,7,9,2371,168,2,70.0,324,6,1,1,0,1363,4,3,3,75.0,4,650,2,0,1,12,13,1951
10213,7,2,2,2,20,2.0,1,2,8749,5,3,5,5,2918,0,6,100.0,192,6,5,0,0,1459,1,3,1,70.0,4,0,2,0,1,5,12,2002
13216,8,2,2,0,120,3.0,0,2,5330,7,0,5,7,3146,0,6,0.0,96,6,2,1,0,1652,1,3,1,41.0,4,1196,2,4,1,22,5,2000
6156,6,2,2,3,80,2.0,0,3,10970,30,1,6,30,1966,0,6,0.0,0,5,2,1,4,1026,5,0,1,70.0,4,505,7,0,1,5,9,1978
18480,7,4,3,2,70,1.5,1,2,11700,129,3,7,6,3880,0,6,0.0,181,8,5,0,4,1320,5,0,4,65.0,4,0,5,0,1,17,11,1880
9840,6,2,2,2,60,2.5,0,2,8366,4,3,5,4,2438,0,6,0.0,138,6,5,0,0,798,1,0,1,65.0,4,0,5,0,1,20,12,2004
7756,7,1,3,2,45,1.0,1,3,7449,77,3,7,57,1745,0,6,0.0,0,6,5,0,0,1108,1,3,1,57.0,4,0,1,0,1,9,13,1930
2772,4,0,3,1,30,1.0,0,3,4118,65,3,4,56,1386,0,6,0.0,0,4,5,0,1,693,1,0,1,153.0,4,0,2,0,1,17,13,1941
6015,5,1,3,2,50,2.0,1,3,7015,59,3,4,59,1912,0,6,161.0,0,5,3,1,4,979,5,0,1,52.0,4,185,0,0,1,3,8,1950
7860,5,3,3,3,20,2.5,2,3,35133,44,1,4,44,3144,263,6,226.0,0,5,4,1,2,1572,0,3,3,50.0,4,1159,2,0,1,23,8,1963
10920,7,2,0,2,20,2.0,0,2,9196,7,3,5,7,3120,0,6,0.0,100,7,5,0,0,1560,1,0,1,129.0,4,0,2,0,1,11,12,2003
11748,6,2,2,3,90,2.0,0,3,7136,61,3,6,57,2937,0,6,423.0,0,8,4,0,4,979,1,0,1,82.0,4,484,5,2,2,6,8,1946
4470,5,1,3,3,20,1.0,0,3,7094,41,3,5,41,1788,0,6,0.0,0,5,4,0,4,894,5,0,1,99.0,4,180,2,0,1,19,12,1966
10152,8,2,2,2,120,2.0,1,2,3182,6,3,5,5,2525,144,6,16.0,146,6,2,0,0,1269,1,3,1,43.0,4,24,2,4,1,0,12,2004
9996,7,2,2,0,20,2.0,0,2,12274,0,3,5,0,2845,0,6,256.0,0,6,5,0,0,1428,1,0,1,91.0,5,0,2,0,1,21,12,2008
15456,8,3,0,0,20,3.0,1,0,12444,0,0,5,0,3864,0,6,426.0,0,7,2,1,0,1932,1,3,3,96.0,5,1336,2,0,1,16,12,2008
15156,9,2,0,0,120,2.0,1,0,8849,3,3,5,3,3368,0,6,616.0,495,6,2,0,0,1684,1,0,3,63.0,4,28,2,4,1,16,8,2005
26232,8,3,2,0,60,4.5,1,0,53504,7,1,5,7,4929,210,4,603.0,503,12,0,1,0,1690,3,1,3,47.0,4,1416,5,0,1,22,5,2003
3264,4,1,3,3,20,2.0,1,3,8877,71,2,6,51,1632,0,6,0.0,0,3,0,1,0,816,5,3,1,67.0,4,690,2,0,1,7,8,1938
15099,7,2,3,2,60,2.5,2,3,14200,40,3,6,40,3081,0,6,309.0,105,8,4,0,0,1216,1,3,1,88.0,4,445,5,0,1,12,8,1966
10092,6,2,2,2,60,2.5,0,3,8750,12,3,5,12,2486,0,6,116.0,0,7,2,0,0,804,1,3,1,70.0,4,505,5,0,1,5,12,1998
3490,5,0,3,3,20,1.5,0,3,9405,62,3,9,1,1396,0,6,0.0,0,4,5,0,0,698,1,3,3,50.0,4,0,2,0,1,7,12,1947
8435,5,2,3,3,20,2.0,2,3,57200,62,0,5,60,2434,0,2,0.0,0,7,1,1,4,1687,5,0,1,85.0,4,353,2,0,1,23,13,1948
7344,6,2,2,2,160,2.5,0,2,3951,0,0,5,0,1836,0,6,76.0,0,4,5,0,0,612,5,3,1,40.0,5,0,5,4,1,21,12,2009
8640,5,1,3,3,90,2.5,0,3,10624,43,3,4,43,3456,0,6,84.0,155,10,2,0,4,1728,5,0,1,74.5,4,40,2,2,2,12,6,1964
