QualityArea,OverallQual,GarageCars,KitchenQual,BsmtQual,MSSubClass,TotalBath,ExterQual,Fireplaces,BsmtExposure,LotArea,HouseAge,OverallCond,TotalSF,MasVnrArea,TotRmsAbvGrd,RemodAge,ScreenPorch,Functional,WoodDeckSF,BsmtFinType1,BsmtFullBath,RoofStyle,GarageFinish,LotFrontage,1stFlrSF,LotShape,BldgType,HeatingQC,HouseStyle,FireplaceQu,BsmtCond,SaleCondition,GarageType,KitchenAbvGr,BsmtFinSF1,Neighborhood,Exterior1st,3SsnPorch,PoolArea
20016,9,3,0,0,60,3.5,2,1,3,8834,5,5,3686,216.0,10,4,0,6,184,2,1,3,0,74.0,1462,3,0,0,5,2,4,4,1,1,1170,16,12,0,0
10010,5,3,3,4,90,2.0,3,0,3,6270,58,6,3003,0.0,8,57,0,6,0,1,0,1,3,82.0,1001,3,2,4,5,3,4,4,0,2,284,6,8,0,0
11958,6,2,3,4,60,2.5,3,1,3,14803,35,5,2818,252.0,8,35,0,6,0,5,0,1,2,80.0,1097,0,0,2,5,2,4,4,1,1,416,14,6,0,0
13027,7,2,2,2,60,3.5,2,0,3,13450,4,5,2777,0.0,8,4,0,6,146,2,1,1,2,95.0,920,0,0,0,5,3,4,4,3,1,700,5,12,0,0
5205,5,1,3,4,20,2.0,3,0,3,9600,50,6,2082,132.0,6,50,0,6,224,0,1,1,2,80.0,1041,3,0,0,2,3,4,4,1,1,991,12,8,0,0
5916,6,1,3,4,30,1.0,3,1,3,6180,81,5,1946,0.0,5,57,0,6,0,6,0,1,3,60.0,986,3,0,4,2,2,4,4,5,1,0,3,13,0,0
9835,7,2,2,2,120,2.0,2,1,3,3136,3,5,2810,163.0,6,3,0,6,148,6,0,1,2,91.5,1405,0,4,0,2,2,4,4,1,1,0,16,12,0,0
8582,7,3,2,2,20,2.0,3,0,3,10402,1,5,2452,0.0,6,1,0,6,0,6,0,1,2,94.0,1226,0,0,0,2,3,4,4,1,1,0,5,12,0,0
5028,6,1,1,4,30,2.0,3,0,2,10267,90,7,1654,0.0,5,8,0,6,0,5,1,1,0,55.0,838,3,0,0,2,3,1,4,5,1,210,3,11,0,0
2592,3,1,3,4,30,2.0,3,0,3,8212,96,3,1728,0.0,5,60,0,6,0,5,1,1,3,45.0,864,3,0,4,2,3,0,4,5,1,203,7,11,0,0
5030,5,0,3,4,20,1.0,3,0,3,9000,49,3,2012,0.0,5,49,0,6,0,2,0,1,1,70.5,1006,3,0,4,2,3,4,4,6,1,288,19,13,0,0
16578,9,3,2,0,20,2.5,2,1,1,50271,25,5,3684,0.0,5,19,0,6,857,2,2,1,0,68.0,1842,0,0,2,2,2,4,4,1,1,1810,24,14,0,0
13680,8,3,2,0,20,3.0,2,1,1,13891,1,5,3420,436.0,6,0,0,6,0,2,1,3,2,107.0,1710,3,0,0,2,2,4,5,1,1,1400,16,12,0,0
18104,8,2,2,2,60,2.5,2,1,3,12090,8,5,3404,650.0,10,8,0,6,144,6,0,3,0,93.0,1165,3,0,2,5,5,4,0,3,1,0,15,12,0,0
9160,4,2,3,4,190,2.0,3,0,3,11340,125,6,3067,0.0,11,60,0,6,0,6,0,1,3,60.0,1246,3,1,2,5,3,4,4,5,2,0,17,12,0,0
4400,4,1,3,4,20,2.0,3,1,3,12493,48,5,2200,0.0,6,48,0,6,355,0,1,1,2,74.5,1100,0,0,4,2,4,4,4,1,1,419,12,13,0,0
12702,6,2,3,4,20,2.5,3,2,2,12925,38,7,3322,0.0,7,38,0,6,0,1,0,1,0,74.5,2117,0,0,0,2,2,4,4,1,1,865,12,3,0,0
3840,4,1,3,4,20,1.0,3,0,3,8926,53,3,1632,0.0,5,53,160,6,64,6,0,1,3,66.5,960,0,0,0,2,3,4,0,2,1,0,7,0,0,0
12418,7,2,3,4,50,2.0,3,2,3,6120,77,5,2726,0.0,8,58,0,2,90,6,0,1,3,51.0,1022,3,0,2,0,5,4,0,5,2,0,17,3,0,0
6492,6,1,3,4,20,1.0,3,1,3,11664,59,5,2164,206.0,5,57,0,6,0,1,0,1,3,60.0,1082,3,0,4,2,2,0,4,5,1,336,12,8,0,0
5610,5,2,2,4,20,2.0,3,0,3,12000,60,7,2046,0.0,6,3,0,6,0,2,1,1,3,100.0,1122,3,0,0,2,3,4,4,1,1,144,17,8,0,0
10704,8,2,2,2,120,3.0,2,0,2,4920,9,5,2676,0.0,6,9,0,6,0,2,1,1,0,41.0,1338,3,4,0,2,3,4,4,1,1,616,22,5,0,0
10536,6,2,3,0,60,3.5,2,0,3,9303,11,5,2628,42.0,7,10,0,6,144,0,1,3,0,85.0,888,0,0,0,5,3,4,4,1,1,742,23,12,0,0
7812,6,1,2,2,80,2.5,3,0,1,9350,43,7,2604,108.0,7,16,0,2,333,3,0,3,2,85.0,1302,3,0,0,7,3,4,4,1,1,270,12,6,0,0
3804,4,1,3,4,30,1.0,3,0,3,8765,70,6,1902,0.0,6,56,0,6,0,0,0,1,3,50.0,951,3,0,0,2,3,4,0,5,1,285,9,13,0,0
5922,6,1,3,4,160,1.5,3,0,3,1953,33,5,1470,408.0,5,33,0,6,72,1,0,1,3,21.0,483,3,3,4,5,3,0,4,5,1,309,2,6,0,0
5450,5,2,3,0,20,2.5,3,0,3,7024,2,5,2180,0.0,5,1,0,6,0,0,1,1,0,60.0,1090,3,0,2,2,3,1,4,1,1,980,7,12,0,0
8020,5,2,3,4,50,2.0,3,0,3,10998,68,5,2588,0.0,6,49,0,3,0,3,0,1,3,60.0,984,3,0,0,0,3,4,4,5,1,408,7,13,0,0
9072,6,2,2,2,160,2.5,2,1,3,2117,7,5,2268,513.0,4,7,0,6,0,2,0,1,3,73.5,756,3,4,0,5,5,4,4,5,1,420,21,8,0,0
9462,6,1,1,4,50,1.0,3,1,3,6435,67,5,2549,0.0,6,56,0,6,0,6,0,1,3,65.0,972,3,0,2,0,2,4,4,5,1,0,3,8,0,0
15169,7,2,2,4,60,3.5,2,2,1,17542,33,7,3359,0.0,9,4,0,6,220,3,1,1,2,68.0,1516,0,0,4,5,2,4,4,1,1,125,24,13,0,0
7272,6,2,3,2,80,2.0,3,1,0,8471,29,7,1718,46.0,6,11,0,6,292,0,1,1,3,88.0,1212,0,0,4,7,5,1,4,1,1,506,19,6,0,0
4845,5,2,3,4,20,1.5,3,0,0,10356,32,6,1938,0.0,5,32,0,6,0,1,0,1,3,120.0,969,3,0,4,2,3,4,4,1,1,716,5,6,0,0
6432,6,2,3,2,180,2.0,3,0,1,3675,3,5,1619,80.0,5,3,0,6,0,2,1,1,2,35.0,1072,3,4,0,7,3,4,4,2,1,459,7,12,0,0
12144,8,2,0,0,120,1.5,0,1,1,12677,5,5,3036,472.0,6,4,0,6,185,2,0,3,2,62.0,1518,0,4,0,2,2,4,4,1,1,1218,16,8,0,0
5940,5,1,3,4,20,1.0,3,0,3,26142,48,7,2376,189.0,6,48,0,6,261,5,0,1,3,71.0,1188,0,0,4,2,3,4,4,1,1,593,11,6,0,0
13706,7,3,2,2,60,2.5,2,1,3,10625,3,5,2984,0.0,9,3,0,6,154,6,0,1,0,85.0,1026,3,0,0,5,2,4,4,1,1,0,21,5,0,0
6414,6,2,3,2,120,2.0,3,0,3,4043,31,6,2138,0.0,4,31,200,6,0,0,0,1,2,53.0,1069,3,4,4,2,3,4,0,1,1,559,13,9,0,0
14304,8,2,0,2,20,2.0,2,1,0,11838,8,5,3541,0.0,7,8,0,6,202,6,0,3,2,70.0,1788,3,0,0,2,5,4,4,1,1,0,5,12,0,0
12070,5,2,3,4,190,2.0,3,1,3,10800,106,4,3368,0.0,10,36,0,4,142,1,0,1,3,60.0,1766,3,1,4,0,2,0,4,1,2,664,17,13,0,0
2160,3,1,3,3,20,1.0,3,0,4,6627,59,6,720,0.0,4,58,0,6,0,4,0,3,3,52.0,720,0,0,4,2,3,2,4,5,1,0,3,12,0,0
7566,6,2,3,4,20,2.0,3,1,3,9120,50,6,2522,0.0,6,50,288,6,0,0,1,3,2,76.0,1261,3,0,0,2,5,4,4,1,1,662,12,8,0,0
4375,5,1,3,4,30,2.0,3,0,3,6120,78,7,1590,0.0,5,16,0,6,48,1,1,1,3,51.0,875,3,0,4,2,3,4,4,5,1,209,3,13,0,0
3360,5,1,3,4,30,1.0,3,0,3,10200,68,8,1344,0.0,4,11,0,6,168,6,0,1,3,60.0,672,3,0,0,2,3,4,4,5,1,0,19,13,0,0
5880,6,0,3,2,90,3.0,3,0,1,9400,31,5,1925,250.0,4,31,0,6,0,2,0,0,1,35.0,980,0,2,4,6,3,1,1,6,0,945,7,14,0,0
3642,3,3,3,4,50,1.0,3,0,3,10410,91,4,1886,0.0,6,56,0,6,216,6,0,1,3,60.0,694,3,0,4,0,3,4,3,5,1,0,17,13,0,0
7430,5,2,3,4,20,2.0,3,0,3,9937,45,7,2972,0.0,7,10,0,6,0,1,1,3,0,75.0,1486,3,0,0,2,3,4,4,5,1,637,7,8,0,0
9960,6,1,3,4,70,1.5,3,1,3,11988,74,7,2375,0.0,6,13,0,6,0,3,0,3,3,74.0,849,0,0,1,5,2,4,4,5,1,326,6,11,0,0
8519,7,2,2,2,80,3.0,3,0,0,9947,19,5,2405,0.0,6,18,0,6,168,2,1,1,3,71.0,1217,0,0,0,7,3,4,4,1,1,611,11,6,0,0
10948,7,1,1,4,70,1.5,3,1,3,12000,68,7,2268,0.0,7,59,0,6,0,5,0,1,3,75.0,860,3,0,0,5,2,4,4,1,1,275,6,8,0,0
10430,7,2,2,2,60,3.5,2,1,0,15384,4,5,2278,0.0,8,3,0,6,100,2,1,1,0,60.0,788,0,0,0,5,2,4,4,1,1,724,8,12,0,0
25552,8,2,3,2,70,2.5,3,2,2,12168,73,6,4159,0.0,10,9,0,6,0,1,0,1,3,78.0,1940,3,0,4,5,2,4,2,2,1,428,6,3,0,0
10507,7,2,2,2,20,3.0,2,0,1,10335,10,5,2991,183.0,6,10,0,6,144,2,1,1,2,78.0,1501,0,0,0,2,3,4,4,1,1,679,5,12,0,0
9240,7,2,2,2,60,2.5,2,0,3,7750,4,5,1980,0.0,6,4,0,6,0,6,0,1,0,65.0,660,3,0,0,5,3,4,4,1,1,0,8,12,0,0
20896,8,3,2,2,60,3.5,2,1,3,12203,11,5,3837,975.0,8,10,0,6,250,2,1,3,0,98.0,1276,0,0,0,5,5,4,4,1,1,854,15,12,0,0
24896,8,2,2,4,75,3.5,2,1,3,25419,88,4,4080,0.0,8,16,0,6,0,2,1,1,3,174.0,1360,3,0,2,5,0,4,0,5,1,1036,12,11,0,512
8920,4,1,3,4,75,2.0,2,0,3,6204,94,5,2544,0.0,10,56,0,6,0,6,1,1,3,60.0,954,3,0,4,3,3,0,4,5,1,0,18,13,0,0
14154,7,2,3,2,60,2.5,3,1,3,10005,31,5,3182,299.0,8,31,0,6,288,1,0,3,0,83.0,1156,3,0,0,5,5,4,4,1,1,392,4,9,0,0
15841,7,2,2,4,60,3.5,3,1,3,16659,29,7,3058,34.0,9,12,0,6,0,0,1,1,0,80.0,1468,0,0,1,5,5,4,4,1,1,795,14,9,0,0
11424,7,2,3,2,60,2.5,3,1,3,9084,8,5,2567,0.0,8,8,0,6,0,6,0,3,0,63.0,955,0,0,2,5,5,4,4,1,1,0,8,12,0,0
10304,8,2,0,2,120,2.5,2,2,3,14963,12,5,2548,0.0,4,12,224,6,120,2,1,1,0,38.0,1288,1,4,0,2,2,4,4,1,1,786,24,3,0,0
6480,6,1,3,4,20,1.0,3,0,3,9464,50,7,2160,135.0,5,50,130,6,0,1,0,3,3,75.0,1080,3,0,2,2,3,4,4,1,1,570,12,8,0,0
10200,6,2,2,2,20,3.0,2,0,0,9135,3,5,3382,120.0,7,3,0,6,192,2,1,1,2,70.0,1700,3,0,0,2,3,4,4,1,1,340,5,12,0,0
7860,6,1,3,1,50,2.0,3,0,3,7000,82,6,1927,0.0,6,56,0,2,0,3,0,1,3,50.0,865,3,0,2,0,3,4,4,1,1,617,17,8,0,0
4268,4,2,2,2,20,2.0,3,0,3,9600,60,7,2134,0.0,4,15,0,3,290,1,0,1,3,60.0,1067,3,0,4,2,3,4,4,1,1,442,19,12,0,0
11568,6,1,1,1,190,2.0,3,0,3,9142,96,8,2948,0.0,9,56,0,6,0,6,0,1,3,69.0,908,3,1,2,5,3,4,4,5,2,0,17,0,0,0
19488,7,2,2,2,60,4.5,3,2,3,16692,28,5,4176,184.0,12,28,440,6,0,1,1,1,2,80.0,1392,0,0,4,5,5,4,4,1,1,790,14,9,0,519
14679,7,2,2,2,60,3.5,3,1,0,9750,8,6,3205,0.0,8,8,0,6,253,2,1,1,2,75.0,1108,3,0,0,5,5,4,4,5,1,975,5,12,0,0
4896,6,1,3,4,30,1.0,2,0,0,5890,78,8,1632,0.0,5,1,0,6,0,0,0,1,3,60.0,816,3,0,0,2,3,4,4,5,1,538,9,13,0,0
11718,6,2,2,2,60,3.5,2,2,0,53107,15,5,3533,0.0,9,15,0,6,216,2,1,1,0,80.0,1079,1,0,0,5,1,4,4,1,1,985,4,6,0,0
13272,8,2,0,2,120,3.0,2,1,3,5664,9,5,3160,0.0,5,9,0,6,212,2,1,1,0,40.0,1659,0,4,0,2,0,4,4,1,1,1158,22,5,0,0
8895,5,2,3,4,20,2.5,3,1,2,17920,51,4,3542,0.0,6,32,312,6,0,0,1,3,3,102.0,1779,3,0,4,2,2,4,0,1,1,306,19,13,0,0
8736,7,2,2,2,120,2.0,2,0,0,3010,1,5,2496,16.0,5,0,0,6,108,2,0,1,0,43.0,1248,3,4,0,2,3,4,5,1,1,16,0,12,0,0
13503,7,2,2,2,60,3.5,2,1,3,7050,6,5,2986,0.0,7,6,0,6,0,2,1,1,0,73.5,1057,3,0,0,5,5,4,4,1,1,738,21,12,0,0
7572,6,2,3,2,20,2.5,3,1,1,9600,31,8,2524,0.0,6,31,0,6,298,0,0,1,2,80.0,1262,3,0,0,2,5,4,4,1,1,978,24,8,0,0
18872,7,3,0,0,60,3.5,2,1,0,9965,0,5,3960,220.0,10,0,168,6,120,2,1,1,0,77.0,1282,3,0,0,5,2,4,5,3,1,984,5,12,0,0
4470,5,1,3,4,20,2.0,3,1,3,8450,45,8,1788,0.0,5,1,0,6,416,2,1,1,3,65.0,894,3,0,0,2,2,4,4,5,1,553,19,8,0,0
11472,6,2,3,1,190,2.0,3,1,3,10800,103,7,2394,0.0,7,8,0,6,0,6,0,1,3,60.0,1221,3,1,0,0,5,4,4,5,2,0,17,13,0,0
4825,5,1,3,4,20,2.0,3,0,3,7800,41,5,1793,0.0,6,41,0,6,421,1,1,1,3,60.0,965,3,0,2,2,3,4,0,5,1,641,20,12,0,0
10944,6,0,3,4,90,3.0,3,0,0,9400,39,5,2736,0.0,8,39,0,6,128,6,0,4,1,94.0,912,3,2,4,5,3,4,4,6,2,0,11,8,0,0
14296,8,3,2,2,20,2.0,2,1,1,14781,5,5,3540,178.0,7,4,0,6,198,6,0,3,2,70.0,1787,1,0,0,2,5,4,4,1,1,0,5,12,0,0
5760,4,0,1,4,90,2.0,3,0,3,12108,53,4,2880,270.0,8,53,0,6,0,0,0,1,1,92.0,1440,3,2,4,2,3,4,4,6,2,133,7,12,0,0
7512,6,1,3,4,50,1.0,3,0,3,9600,58,5,2284,0.0,6,58,0,6,0,1,0,1,3,80.0,1032,3,0,4,0,3,4,0,1,1,280,12,12,0,0
15896,8,2,2,2,20,3.0,2,1,1,14303,14,5,3973,554.0,7,14,0,6,262,2,1,3,0,91.0,1987,0,0,0,2,5,4,4,1,1,1314,15,6,0,0
4724,4,2,3,2,85,3.0,3,0,0,10012,36,5,2319,0.0,6,36,0,6,0,1,1,1,2,90.0,1181,3,0,4,6,3,4,4,5,1,920,7,9,0,0
10752,6,2,3,2,60,3.5,3,1,3,10261,8,5,2728,318.0,8,8,0,6,0,6,1,1,0,93.0,962,0,0,0,5,5,4,4,1,1,0,8,12,0,0
4320,5,0,3,1,30,1.0,3,0,3,4060,87,8,1728,0.0,4,59,0,6,0,6,0,1,1,56.0,864,3,0,0,2,3,4,4,6,1,0,7,13,0,0
5640,5,2,3,4,20,3.0,3,0,2,8700,45,6,2248,148.0,6,45,0,6,192,0,1,3,2,80.0,1128,3,0,2,2,3,4,4,1,1,776,12,8,0,0
15672,8,3,2,2,60,2.5,2,1,0,9000,1,5,3047,0.0,8,1,0,6,208,6,0,1,2,75.0,1088,3,0,0,5,2,4,4,1,1,0,21,12,0,0
11034,6,2,3,4,60,1.5,3,1,3,7700,44,5,2595,351.0,7,44,0,6,0,6,0,1,3,70.0,1051,3,0,4,5,5,4,4,1,1,0,12,8,0,0
4520,5,1,3,4,20,1.0,3,0,3,7162,42,7,1780,41.0,6,42,0,6,0,6,0,1,3,70.5,904,0,0,4,2,3,4,0,1,1,0,19,6,0,0
5200,5,2,2,2,20,2.0,3,0,2,8800,32,7,2080,0.0,5,1,288,6,0,3,0,1,3,61.0,1040,0,0,4,2,3,4,4,5,1,532,5,6,0,0
5508,6,1,3,2,120,2.0,3,1,3,7892,31,5,1836,0.0,5,31,0,6,28,6,0,1,3,55.0,918,3,4,4,2,5,4,4,1,1,0,20,9,0,0
9120,6,1,3,4,80,2.0,3,2,0,9600,55,6,2676,164.0,7,38,0,6,0,1,1,1,2,80.0,1520,3,0,0,7,2,4,4,2,1,674,12,0,0,0
9877,7,2,3,4,20,2.0,3,1,3,11900,32,5,2797,209.0,6,32,0,6,192,0,0,3,0,85.0,1411,3,0,4,2,5,4,3,1,1,822,14,9,0,0
12348,6,2,3,2,75,1.5,3,1,3,9600,91,5,2793,0.0,8,58,0,6,0,5,0,1,3,60.0,1134,3,0,1,4,2,4,4,5,1,319,17,0,0,0
13206,6,2,2,2,80,2.0,2,1,0,19690,40,7,2898,0.0,8,40,0,6,586,6,0,0,3,66.5,1575,0,0,4,7,2,4,2,1,1,0,7,9,0,738
11592,7,2,2,2,60,2.5,2,1,3,6931,5,5,2402,92.0,7,4,0,6,178,6,0,1,0,60.0,760,3,0,0,5,2,4,4,3,1,0,7,12,0,0
10458,7,2,2,2,20,3.0,2,1,1,16196,9,5,2976,0.0,5,9,0,6,402,2,1,1,2,66.0,1494,2,0,0,2,1,4,4,1,1,1443,20,12,0,0
9384,6,2,3,2,60,2.5,3,1,3,8400,30,6,2214,130.0,7,29,204,6,0,6,0,1,3,70.0,888,3,0,4,5,5,4,4,1,1,0,20,6,0,0
5886,6,2,3,4,20,2.5,3,0,3,10530,36,5,1962,0.0,5,36,0,6,0,0,1,3,3,74.5,981,0,0,4,2,3,4,4,5,1,282,12,9,0,0
9012,6,1,2,4,70,1.5,3,2,3,10592,84,7,2104,0.0,7,11,53,6,96,6,0,3,3,55.0,900,3,0,4,5,5,0,4,5,1,0,6,13,0,0
5460,5,1,3,4,20,2.0,3,1,3,14850,49,5,2184,0.0,6,49,122,6,268,5,1,1,0,69.0,1092,0,0,4,2,5,4,4,1,1,895,12,13,0,0
7600,5,1,3,4,50,1.0,3,0,3,4500,77,5,2313,0.0,6,9,0,6,0,5,0,1,3,55.0,848,1,0,0,0,3,4,0,5,1,182,18,12,0,0
6600,5,2,3,4,80,2.0,3,2,0,11777,40,6,2484,97.0,6,40,0,6,160,3,1,1,2,96.0,1320,0,0,0,7,1,4,0,1,1,328,19,12,0,0
14688,8,3,2,0,20,3.0,2,1,2,11362,5,5,3672,42.0,7,4,0,6,125,2,1,1,0,107.0,1836,0,0,0,2,2,4,4,1,1,1039,16,8,0,0
13223,7,1,3,4,190,1.5,1,1,3,10120,97,4,2814,0.0,9,57,0,6,0,6,0,3,3,60.0,964,0,1,4,4,2,4,4,5,2,0,17,13,0,0
5650,5,2,3,4,30,2.0,3,1,3,10800,86,6,2250,0.0,5,56,0,6,229,5,1,3,3,60.0,1130,3,0,0,2,2,4,4,5,1,821,17,11,0,0
16786,7,3,2,2,60,3.5,2,1,3,11787,11,5,3777,594.0,8,10,0,6,239,2,1,1,0,95.0,1383,0,0,0,5,5,4,4,1,1,719,15,12,0,0
11946,6,2,3,4,50,1.5,3,1,2,11275,75,7,2845,480.0,7,57,0,6,0,5,0,1,3,68.0,1096,0,0,4,0,2,4,4,5,1,297,6,8,0,0
16542,9,3,0,0,20,3.0,0,1,0,14601,3,5,3676,584.0,8,3,0,6,270,2,1,3,0,85.0,1838,3,0,0,2,2,4,4,1,1,1260,23,12,0,0
8112,6,1,3,4,60,1.5,3,0,3,9364,41,7,2015,143.0,7,41,0,6,379,0,0,1,0,80.0,663,3,0,4,5,3,4,4,1,1,371,19,6,0,0
12040,7,2,2,2,20,3.0,2,1,3,10593,14,5,3440,338.0,7,14,0,6,240,2,1,3,0,59.0,1720,0,0,0,2,5,4,4,1,1,919,15,12,0,0
10296,6,2,3,4,60,1.5,3,1,3,9247,46,6,2574,318.0,8,46,120,6,0,5,0,1,0,70.0,858,0,0,0,5,2,4,4,1,1,319,12,6,0,0
4995,5,1,2,4,20,2.0,3,0,3,7758,45,7,1998,0.0,6,6,0,6,0,0,1,1,3,70.5,999,0,0,2,2,3,4,4,5,1,588,19,6,0,0
8820,6,2,3,2,60,2.5,0,1,3,9765,16,8,2150,68.0,6,16,0,6,232,0,0,1,0,65.0,680,1,0,2,5,5,1,4,3,1,310,8,12,0,0
4528,4,2,2,2,20,2.5,3,0,3,7024,3,5,2264,0.0,5,3,0,6,252,2,1,1,0,60.0,1132,3,0,0,2,3,4,4,1,1,1024,7,12,0,0
10044,6,2,3,2,50,2.0,3,1,2,21780,90,7,2837,0.0,8,58,144,6,72,6,0,1,0,66.0,1163,3,0,0,0,2,4,4,5,1,0,7,13,0,0
8022,6,2,2,2,120,3.0,2,0,3,4060,10,5,2742,0.0,5,9,0,6,144,2,1,1,0,34.0,1337,3,4,0,2,3,4,0,1,1,266,12,8,0,0
9443,7,2,3,2,20,2.0,3,0,3,8450,7,5,2698,108.0,6,6,0,6,120,6,0,1,3,65.0,1349,3,0,0,2,3,4,4,1,1,0,20,12,0,0
5740,5,1,3,4,20,2.0,3,0,3,7931,50,5,2296,0.0,6,50,0,6,0,1,1,3,3,70.0,1148,3,0,4,2,3,4,4,1,1,1148,12,3,0,0
10098,6,2,3,4,60,2.5,3,1,3,11184,31,5,2601,92.0,7,31,0,6,243,3,0,3,2,70.0,918,3,0,2,5,5,4,4,1,1,226,19,6,0,0
5376,4,0,3,4,160,1.5,3,1,3,1533,39,6,1890,0.0,6,1,0,6,0,6,0,1,1,21.0,798,3,3,4,5,5,4,4,6,1,0,10,5,0,0
8480,5,1,3,4,20,1.5,3,1,3,13673,45,5,2836,0.0,8,45,0,3,0,6,0,1,2,40.0,1696,0,0,4,2,5,4,4,1,1,0,19,6,0,0
4410,5,1,3,3,20,1.0,3,0,4,8339,48,7,882,0.0,5,48,0,6,0,4,0,1,2,74.5,882,0,0,4,2,3,2,4,1,1,0,12,8,0,0
13265,7,2,2,2,60,2.5,2,1,3,10832,14,5,2607,0.0,7,12,0,6,143,6,0,1,0,65.0,1086,0,0,0,5,5,4,4,1,1,0,8,8,0,0
4470,5,1,3,4,20,1.0,3,0,3,6600,47,5,1788,0.0,5,47,0,6,0,6,0,3,3,60.0,894,3,0,2,2,3,4,4,5,1,0,12,8,0,0
9060,5,1,3,4,60,2.0,3,1,3,7590,45,5,2676,288.0,8,45,0,6,0,0,0,1,2,69.0,876,3,0,4,5,5,4,4,1,1,540,12,12,0,0
11998,7,2,3,2,60,2.5,3,1,3,10421,22,5,2694,42.0,7,22,0,6,228,2,0,1,3,80.0,980,3,0,4,5,5,4,4,1,1,394,14,6,0,0
6684,6,2,2,2,20,2.0,3,0,3,13695,5,5,2228,0.0,6,4,0,6,0,2,1,1,3,66.0,1114,3,0,0,2,3,4,4,5,1,814,20,12,0,0
11823,7,3,2,2,20,2.0,2,0,0,9849,0,6,3378,0.0,7,0,0,6,0,6,0,3,2,83.0,1689,3,0,0,2,3,4,5,1,1,0,21,12,0,0
6880,5,1,3,4,50,2.0,3,1,3,9492,66,5,2144,0.0,6,57,0,6,0,5,1,1,3,79.0,968,3,0,4,0,2,4,4,1,1,368,12,14,0,0
21632,8,2,0,2,80,3.5,2,3,1,13860,37,7,4656,0.0,9,14,0,6,269,2,1,1,0,75.0,2000,3,0,2,7,5,4,4,1,1,1410,12,9,0,0
14976,8,2,0,2,60,3.5,2,1,0,11885,8,5,3171,108.0,7,8,0,6,160,2,1,1,2,70.0,1299,3,0,0,5,5,4,4,3,1,990,5,12,0,0
4290,5,0,3,4,20,2.0,3,0,1,7207,52,7,1716,0.0,4,2,0,6,117,1,1,1,1,50.0,858,0,0,2,2,3,4,4,6,1,696,3,13,0,0
3456,4,2,2,4,20,1.0,3,0,3,6960,39,6,1728,0.0,5,39,0,6,96,0,0,1,3,60.0,864,3,0,4,2,3,4,4,5,1,375,12,6,0,0
15012,9,3,2,2,20,3.0,2,1,0,11248,5,5,3294,215.0,7,5,0,6,257,2,1,3,0,90.0,1668,0,0,0,2,5,4,4,1,1,1059,5,12,0,0
4175,5,1,3,4,30,1.0,3,0,3,10625,90,5,1293,0.0,5,60,0,6,0,0,0,1,3,85.0,835,3,0,1,2,3,4,0,2,1,108,7,13,0,0
5640,5,1,3,4,20,1.0,3,0,3,9000,52,5,2064,0.0,5,52,0,2,0,3,0,1,3,75.0,1128,3,0,4,2,3,4,3,1,1,812,12,13,0,0
9834,6,1,3,4,50,1.0,3,0,3,10480,72,5,2230,0.0,6,58,0,1,0,6,0,1,3,51.0,1166,3,0,0,0,3,4,4,5,1,0,18,8,0,0
6070,5,2,3,4,20,2.0,3,0,3,9170,42,7,2428,0.0,6,42,0,6,0,0,1,3,3,70.0,1214,3,0,0,2,3,4,4,5,1,698,7,8,0,0
9336,6,2,3,4,60,1.5,3,0,3,11700,41,6,2283,0.0,8,41,0,6,0,5,0,1,3,78.0,829,3,0,0,5,3,4,4,1,1,298,14,8,0,0
9548,7,2,2,2,120,3.0,2,1,0,7052,1,5,2728,240.0,6,1,0,6,192,2,1,1,2,43.0,1364,0,4,0,2,2,4,4,1,1,659,16,12,0,0
15652,7,2,2,2,60,2.5,3,1,3,13006,9,5,3200,285.0,8,9,0,6,0,6,0,1,0,65.0,993,0,0,2,5,5,4,4,3,1,0,8,6,0,0
6024,6,2,3,2,90,2.0,3,0,1,10530,29,5,1979,90.0,4,29,0,6,0,2,1,1,3,78.0,1004,3,2,4,6,3,4,4,1,1,975,11,9,0,0
4484,4,2,3,2,20,2.0,3,0,3,8546,7,5,2242,0.0,5,6,0,6,132,6,0,1,2,80.0,1121,3,0,0,2,3,4,4,1,1,0,7,12,0,0
8605,5,2,3,4,20,2.5,3,1,3,10335,38,6,3182,0.0,7,13,0,2,0,5,0,1,2,78.0,1721,0,0,2,2,5,4,4,1,1,570,19,9,0,0
9212,7,2,2,2,20,2.0,2,1,0,11175,0,5,2632,0.0,6,0,0,6,0,6,0,1,0,103.0,1316,0,0,0,2,2,4,5,1,1,0,5,12,0,0
7944,6,2,3,4,20,2.0,3,1,3,8658,41,5,2412,101.0,6,41,0,6,0,5,0,1,2,84.0,1324,3,0,0,2,5,4,0,1,1,643,12,13,0,0
10880,8,2,2,2,120,2.0,2,1,0,5814,25,5,2580,0.0,4,25,0,6,63,2,1,1,2,53.5,1360,0,4,2,2,0,4,0,1,1,1036,22,6,0,0
7164,6,1,3,4,20,2.0,3,0,3,8760,51,6,2388,220.0,6,51,0,6,0,6,1,3,2,73.0,1194,3,0,4,2,3,4,4,1,1,0,12,8,0,0
16704,9,3,0,0,20,2.5,2,1,0,11394,0,2,3712,350.0,8,0,0,6,113,2,1,3,0,88.0,1856,3,0,0,2,0,4,5,1,1,1445,22,12,0,0
