MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,QualityArea,TotalSF,HouseAge,RemodAge,TotalBath,TotalPorchSF
20,3,74.5,8339,1,1,0,3,0,4,0,12,2,2,0,2,5,7,1959,1959,1,1,8,8,2,0.0,3,4,3,3,2,4,4,0,4,0,0,0,1,4,1,3,882,0,0,882,0,0,1,0,3,1,3,5,6,0,3,1,1959.0,2,1,294,5,5,2,0,0,0,0,0,0,3,2,3,1200,7,2007,8,4,4410,882,48,48,1.0,0
60,3,65.0,10832,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1994,1996,1,1,8,8,2,0.0,2,4,2,2,4,3,6,0,6,0,712,712,1,0,1,3,1086,809,0,1895,0,0,2,1,3,1,2,7,6,1,5,1,1994.0,0,2,409,5,5,2,143,46,0,0,0,0,3,4,3,500,10,2008,8,4,13265,2607,14,12,2.5,46
20,3,60.0,6600,1,1,3,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,1,8,8,2,0.0,3,4,1,4,4,3,6,0,6,0,894,894,1,2,0,3,894,0,0,894,0,0,1,0,2,1,3,5,6,0,3,5,1962.0,3,1,308,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2009,8,4,4470,1788,47,47,1.0,0
60,3,69.0,7590,1,1,3,3,0,4,0,12,4,2,0,5,5,5,1962,1962,1,1,12,13,1,288.0,3,4,1,4,4,3,0,540,6,0,324,864,1,4,1,3,876,936,0,1812,0,0,2,0,4,1,3,8,6,1,5,1,1962.0,2,1,264,5,5,2,0,168,0,0,0,0,3,4,1,0,7,2007,8,4,9060,2676,45,45,2.0,168
60,3,80.0,10421,1,1,3,3,0,4,0,14,2,2,0,5,7,5,1988,1988,1,1,6,6,1,42.0,3,4,1,2,4,3,2,394,6,0,586,980,1,4,1,3,980,734,0,1714,0,0,2,1,3,1,3,7,6,1,5,1,1988.0,3,2,496,5,5,2,228,66,156,0,0,0,3,2,3,500,3,2010,8,4,11998,2694,22,22,2.5,222
20,3,66.0,13695,1,1,3,3,0,4,0,20,5,2,0,2,6,5,2003,2004,1,1,12,13,2,0.0,3,4,2,2,4,3,2,814,6,0,300,1114,1,0,1,3,1114,0,0,1114,1,0,1,0,3,1,2,6,6,0,3,5,2004.0,3,2,576,5,5,2,0,78,0,0,0,0,3,4,1,0,7,2008,8,4,6684,2228,5,4,2.0,78
20,3,83.0,9849,1,1,3,3,0,4,0,21,2,2,0,2,7,6,2007,2007,3,1,12,13,3,0.0,2,4,2,2,4,0,6,0,6,0,1689,1689,1,0,1,3,1689,0,0,1689,0,0,2,0,3,1,2,7,6,0,3,1,2007.0,2,3,954,5,5,2,0,56,0,0,0,0,3,4,1,0,6,2007,6,5,11823,3378,0,0,2.0,56
50,3,79.0,9492,1,1,3,3,0,4,0,12,0,2,0,0,5,5,1941,1950,1,1,14,15,2,0.0,3,4,1,4,4,3,5,368,1,41,359,768,1,4,1,3,968,408,0,1376,1,0,1,0,3,1,3,6,6,1,2,1,1941.0,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2007,8,4,6880,2144,66,57,2.0,0
80,3,75.0,13860,1,1,3,3,0,4,0,12,2,2,0,7,8,7,1972,1995,1,1,9,14,2,0.0,2,4,1,2,4,1,2,1410,6,0,542,1952,1,2,1,3,2000,704,0,2704,1,0,2,1,4,1,0,9,6,3,5,1,1972.0,0,2,538,5,5,2,269,111,0,0,0,0,3,2,1,0,7,2009,8,4,21632,4656,37,14,3.5,111
60,3,70.0,11885,1,1,3,3,0,4,0,5,2,2,0,5,8,5,2001,2001,1,1,12,13,1,108.0,2,4,2,2,4,0,2,990,6,0,309,1299,1,0,1,3,1299,573,0,1872,1,0,2,1,3,1,0,7,6,1,5,3,2001.0,2,2,531,5,5,2,160,122,0,0,0,0,3,4,1,0,11,2009,8,4,14976,3171,8,8,3.5,122
20,3,50.0,7207,1,1,0,3,0,4,0,3,2,2,0,2,5,7,1958,2008,1,1,13,10,2,0.0,3,2,1,4,4,1,1,696,6,0,162,858,1,2,1,3,858,0,0,858,1,0,1,0,2,1,3,4,6,0,3,6,1958.0,1,0,0,3,3,2,117,0,0,0,0,0,3,4,1,0,2,2010,8,4,4290,1716,52,2,2.0,0
20,3,60.0,6960,1,1,3,3,0,4,0,12,2,2,0,2,4,6,1970,1970,1,1,6,10,2,0.0,3,4,1,4,4,3,0,375,1,239,250,864,1,4,1,3,864,0,0,864,0,0,1,0,3,1,2,5,6,0,3,5,1989.0,3,2,660,5,5,2,96,0,0,0,0,0,3,4,3,500,11,2009,8,4,3456,1728,39,39,1.0,0
20,3,90.0,11248,1,1,0,3,0,0,0,5,2,2,0,2,9,5,2002,2002,3,1,12,13,3,215.0,2,4,2,2,4,0,2,1059,6,0,567,1626,1,0,1,3,1668,0,0,1668,1,0,2,0,3,1,2,7,6,1,5,1,2002.0,0,3,702,5,5,2,257,45,0,0,0,0,3,4,1,0,7,2007,8,4,15012,3294,5,5,3.0,45
30,3,85.0,10625,1,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,13,14,2,0.0,3,4,0,4,4,3,0,108,6,0,350,458,1,1,0,3,835,0,0,835,0,0,1,0,2,1,3,5,6,0,3,2,1920.0,3,1,366,1,5,2,0,0,77,0,0,0,3,4,3,400,5,2010,0,0,4175,1293,90,60,1.0,77
20,3,75.0,9000,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1954,1954,1,1,13,14,2,0.0,3,4,1,4,4,3,3,812,6,0,124,936,1,4,1,3,1128,0,0,1128,0,0,1,0,2,1,3,5,2,0,3,1,1954.0,3,1,286,5,5,2,0,0,0,0,0,0,3,1,1,0,6,2006,8,3,5640,2064,52,52,1.0,0
50,3,51.0,10480,1,1,3,3,0,4,0,18,2,2,0,0,6,5,1936,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,6,0,6,0,1064,1064,1,0,1,0,1166,0,473,1639,0,0,1,0,3,1,3,6,1,0,3,5,1936.0,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,3,2008,8,4,9834,2230,72,58,1.0,0
20,3,70.0,9170,1,1,3,3,0,0,0,7,1,2,0,2,5,7,1965,1965,3,1,8,8,2,0.0,3,4,1,4,4,3,0,698,2,96,420,1214,1,0,1,3,1214,0,0,1214,1,0,1,0,2,1,3,6,6,0,3,5,1965.0,3,2,461,1,1,2,0,0,184,0,0,0,3,0,3,400,4,2007,8,4,6070,2428,42,42,2.0,184
60,3,78.0,11700,1,1,3,3,0,4,0,14,6,2,0,5,6,6,1968,1968,1,1,8,8,2,0.0,3,4,1,4,4,3,5,298,6,0,429,727,1,0,1,3,829,727,0,1556,0,0,1,1,4,1,3,8,6,0,3,1,1968.0,3,2,441,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2009,8,4,9336,2283,41,41,1.5,0
120,3,43.0,7052,1,1,0,3,0,4,0,16,2,2,4,2,7,5,2005,2005,1,1,12,13,3,240.0,2,4,2,2,4,0,2,659,6,0,705,1364,1,0,1,3,1364,0,0,1364,1,0,2,0,2,1,2,6,6,1,2,1,2005.0,2,2,484,5,5,2,192,36,0,0,0,0,3,4,1,0,6,2006,8,4,9548,2728,1,1,3.0,36
60,3,65.0,13006,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1997,1997,1,1,6,6,1,285.0,3,4,2,2,4,3,6,0,6,0,964,964,1,2,1,3,993,1243,0,2236,0,0,2,1,4,1,2,8,6,1,5,3,1997.0,0,2,642,5,5,2,0,0,0,0,0,0,3,4,1,0,11,2006,8,4,15652,3200,9,9,2.5,0
90,3,78.0,10530,1,1,3,3,0,4,0,11,2,2,2,6,6,5,1977,1977,1,1,9,7,1,90.0,3,4,1,2,4,1,2,975,6,0,0,975,1,4,1,3,1004,0,0,1004,1,0,1,0,2,1,3,4,6,0,3,1,1977.0,3,2,504,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2006,8,4,6024,1979,29,29,2.0,0
20,4,80.0,8546,1,1,3,3,0,0,0,7,2,2,0,2,4,5,2003,2004,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0,6,0,1121,1121,1,0,1,3,1121,0,0,1121,0,0,2,0,2,1,3,5,6,0,3,1,2003.0,2,2,440,5,5,2,132,64,0,0,0,0,3,4,1,0,3,2010,8,4,4484,2242,7,6,2.0,64
20,3,78.0,10335,1,1,0,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,1,9,10,2,0.0,3,4,1,4,4,3,5,570,6,0,891,1461,1,2,1,3,1721,0,0,1721,0,0,2,1,3,1,3,7,2,1,5,1,1968.0,2,2,440,5,5,2,0,96,180,0,0,0,3,2,1,0,7,2006,8,4,8605,3182,38,13,2.5,276
20,3,103.0,11175,1,1,0,3,0,0,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0,1316,1316,1,0,1,3,1316,0,0,1316,0,0,2,0,3,1,2,6,6,1,2,1,2007.0,0,2,440,5,5,2,0,20,0,0,0,0,3,4,1,0,10,2007,6,5,9212,2632,0,0,2.0,20
20,3,84.0,8658,1,1,3,3,0,4,0,12,2,2,0,2,6,5,1965,1965,1,1,13,14,1,101.0,3,4,1,4,4,3,5,643,6,0,445,1088,1,0,1,3,1324,0,0,1324,0,0,2,0,3,1,3,6,6,1,5,1,1965.0,2,2,440,5,5,2,0,138,0,0,0,0,3,1,1,0,12,2006,8,0,7944,2412,41,41,2.0,138
120,3,53.5,5814,1,1,0,3,0,1,0,22,2,2,4,2,8,5,1984,1984,1,1,6,6,2,0.0,2,4,1,2,4,0,2,1036,6,0,184,1220,1,2,1,3,1360,0,0,1360,1,0,1,0,1,1,2,4,6,1,0,1,1984.0,2,2,565,5,5,2,63,0,0,0,0,0,3,4,1,0,8,2009,0,0,10880,2580,25,25,2.0,0
20,3,73.0,8760,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1959,1959,3,1,8,8,1,220.0,3,4,1,4,4,3,6,0,6,0,1194,1194,1,4,1,3,1194,0,0,1194,1,0,1,0,3,1,3,6,6,0,3,1,1959.0,2,1,312,5,5,2,0,0,120,0,0,0,3,4,1,0,4,2010,8,4,7164,2388,51,51,2.0,120
20,3,88.0,11394,1,1,3,3,0,0,0,22,2,2,0,2,9,2,2010,2010,3,1,12,13,3,350.0,2,4,2,0,4,0,2,1445,6,0,411,1856,1,0,1,3,1856,0,0,1856,1,0,1,1,1,1,0,8,6,1,0,1,2010.0,0,3,834,5,5,2,113,0,0,0,0,0,3,4,1,0,6,2010,6,5,16704,3712,0,0,2.5,0
20,3,70.5,9819,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1967,1967,1,1,8,8,1,31.0,3,2,1,4,4,3,1,450,6,0,432,882,1,4,1,3,900,0,0,900,0,0,1,0,3,1,3,5,6,0,3,5,1970.0,3,1,280,5,5,2,0,0,0,0,0,0,3,2,1,0,2,2010,8,4,4500,1782,43,43,1.0,0
50,3,60.0,8160,1,1,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,0,312,6,0,444,756,1,1,0,1,756,378,0,1134,1,0,1,1,3,1,3,7,6,0,3,5,1940.0,3,1,240,5,5,1,0,0,0,0,0,0,3,4,1,0,4,2007,8,1,5670,1890,67,57,2.5,0
60,3,71.0,12209,1,1,0,3,0,1,0,11,2,2,0,5,6,5,2001,2002,1,1,12,13,2,0.0,3,4,2,0,4,3,0,690,6,0,114,804,1,0,1,3,804,1157,0,1961,1,0,2,1,3,1,2,7,6,1,5,3,2001.0,0,2,560,5,5,2,125,192,0,0,0,0,3,4,1,0,6,2009,8,4,11766,2765,8,7,3.5,192
20,3,60.0,6600,1,1,3,3,0,4,0,11,2,2,0,2,5,8,1982,2003,1,1,6,6,2,0.0,3,2,2,4,1,3,2,816,6,0,0,816,1,0,1,3,816,0,0,816,1,0,1,0,2,1,3,4,6,0,3,5,1985.0,0,2,816,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2008,8,4,4080,1632,26,5,2.0,0
20,3,109.0,8724,1,1,3,3,0,4,0,19,2,2,0,2,5,5,1968,1968,1,1,12,13,2,0.0,3,4,1,2,4,3,1,492,6,0,402,894,1,2,1,3,894,0,0,894,0,0,1,0,3,1,3,5,6,1,4,1,1968.0,0,2,450,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2007,8,4,4470,1788,39,39,1.0,0
160,4,21.0,1974,1,1,3,3,0,4,0,10,2,2,4,5,4,5,1973,1973,1,1,5,5,2,0.0,3,4,1,4,4,3,1,334,6,0,212,546,1,4,1,3,546,546,0,1092,0,0,1,1,3,1,3,6,6,0,3,1,1973.0,2,1,286,5,5,2,120,96,0,0,0,0,3,4,1,0,5,2010,8,4,4368,1638,37,37,1.5,96
20,3,85.0,10452,1,1,0,3,0,4,0,7,2,2,0,2,6,5,1953,1953,3,1,13,14,3,216.0,3,4,1,4,4,2,5,500,6,0,594,1094,1,0,1,3,1094,0,0,1094,0,0,1,0,3,1,3,5,6,2,2,1,1953.0,2,2,495,5,5,2,0,0,0,0,287,0,3,4,1,0,6,2008,8,4,6564,2188,55,55,1.0,287
20,3,90.0,14115,1,1,0,3,0,4,0,6,2,2,0,2,6,7,1956,2004,1,1,10,11,2,0.0,3,4,2,4,4,3,0,296,2,547,230,1073,1,0,1,3,1811,0,0,1811,0,0,1,0,2,1,0,6,6,1,2,1,1956.0,0,2,470,5,5,2,0,0,280,0,0,0,3,4,1,0,7,2006,8,0,10866,2884,50,2,1.0,280
190,3,60.0,10800,1,0,3,3,0,4,0,17,2,2,1,5,4,7,1900,2000,1,1,8,8,2,0.0,3,4,0,3,2,4,4,0,4,0,0,0,1,4,0,0,694,600,0,1294,0,0,2,0,3,2,3,7,6,0,3,6,1900.0,1,0,0,3,3,0,220,114,210,0,0,0,3,4,1,0,8,2008,8,4,5176,1294,108,8,2.0,324
60,3,70.0,9375,1,1,3,3,0,4,0,5,2,2,0,5,7,5,1997,1998,1,1,12,13,1,573.0,3,4,2,2,4,3,2,739,6,0,318,1057,1,0,1,3,1057,977,0,2034,1,0,2,1,3,1,2,8,6,0,3,1,1998.0,2,2,645,5,5,2,576,36,0,0,0,0,3,0,1,0,2,2009,8,4,14238,3091,12,11,3.5,36
20,3,74.5,10920,1,1,0,3,0,0,0,12,2,2,0,2,6,5,1960,1960,3,1,8,8,1,212.0,3,4,1,4,4,3,1,733,6,0,520,1253,1,4,1,3,1253,0,0,1253,1,0,1,1,2,1,3,5,6,1,1,1,1960.0,2,1,352,5,5,2,0,213,176,0,0,0,3,1,1,0,5,2008,8,4,7518,2506,48,48,2.5,389
60,3,85.0,11170,1,1,1,3,0,0,0,23,2,2,0,5,7,5,1990,1991,1,1,8,8,2,0.0,3,4,5,2,4,3,3,1216,6,0,0,1216,1,0,1,3,1298,1216,0,2514,0,0,2,1,4,1,3,8,6,0,3,1,1990.0,0,2,693,5,5,2,0,0,0,0,0,0,3,0,1,0,4,2006,8,4,17598,3730,16,15,2.5,0
20,3,74.5,11000,1,1,0,3,0,1,0,12,2,2,0,2,5,6,1966,1966,1,1,9,10,1,200.0,3,4,1,4,4,2,1,740,5,230,184,1154,1,0,1,3,1154,0,0,1154,0,0,1,1,3,1,3,6,6,1,4,1,1966.0,2,2,480,5,5,2,0,58,0,0,0,0,3,2,1,0,11,2009,8,4,5770,2308,43,43,1.5,58
60,3,105.0,15578,1,1,0,3,0,0,0,8,2,2,0,5,6,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0,6,0,728,728,1,2,1,3,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,3,1,2006.0,2,2,429,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2006,6,5,8736,2184,0,0,2.5,0
60,3,60.0,8123,1,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,12,13,1,16.0,3,4,2,2,4,3,6,0,6,0,982,982,1,0,1,3,1007,793,0,1800,0,0,2,1,3,1,3,7,6,1,5,1,2000.0,0,2,463,5,5,2,100,63,0,0,0,0,3,4,1,0,6,2009,8,4,10800,2782,9,9,2.5,63
50,3,60.0,10410,1,1,3,3,0,4,0,17,2,2,0,0,5,7,1916,1987,1,1,6,6,2,0.0,3,4,1,1,4,3,6,0,6,0,660,660,1,0,1,3,808,704,144,1656,0,0,2,1,3,1,3,8,3,0,3,5,1916.0,3,1,180,1,1,0,0,0,0,140,0,0,3,2,1,0,8,2009,8,4,8280,2172,93,22,2.5,140
60,3,82.0,9430,1,1,3,3,0,4,0,15,2,2,0,5,8,5,1999,1999,1,1,12,13,1,673.0,2,4,2,2,4,2,2,1163,6,0,89,1252,1,0,1,3,1268,1097,0,2365,1,0,2,1,3,1,2,8,6,1,2,1,1999.0,2,3,856,5,5,2,0,128,0,0,180,0,3,4,1,0,7,2009,8,4,18920,3617,10,10,3.5,308
20,3,65.0,8450,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2004,1,1,12,13,1,266.0,2,4,2,2,4,2,2,946,6,0,490,1436,1,0,1,3,1436,0,0,1436,1,0,2,0,3,1,2,8,6,0,3,1,2004.0,3,2,484,5,5,2,139,98,0,0,0,0,3,4,1,0,4,2008,8,4,10052,2872,4,4,3.0,98
80,3,71.0,11333,1,1,0,3,0,0,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,2,0.0,3,4,2,2,4,0,0,539,6,0,490,1029,1,4,1,3,1062,0,0,1062,1,0,1,0,3,1,3,5,6,2,5,1,1976.0,2,2,539,5,5,2,120,0,0,0,0,0,3,4,1,0,5,2007,8,4,6372,2091,31,31,2.0,0
50,3,60.0,10800,1,0,3,3,0,4,0,17,2,2,0,0,5,8,1936,1989,1,1,13,14,2,0.0,3,4,1,1,4,3,0,626,6,0,170,796,1,2,1,3,1096,370,0,1466,0,1,2,0,3,1,2,7,2,1,5,1,1950.0,3,2,566,5,5,2,436,21,0,0,0,0,3,4,3,500,4,2006,8,4,7330,2262,70,17,2.5,21
85,3,88.0,11782,1,1,0,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,1,6,6,2,0.0,3,4,1,4,4,0,0,899,6,0,210,1109,1,4,1,3,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,3,5,1987.0,3,2,576,5,5,2,192,0,0,0,0,0,3,2,3,400,6,2010,8,4,5775,2264,49,15,2.0,0
20,3,70.0,9135,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2002,2003,1,1,12,13,1,113.0,2,4,2,2,4,0,2,810,6,0,726,1536,1,0,1,3,1536,0,0,1536,1,0,2,0,3,1,2,7,6,0,3,1,2002.0,2,2,532,5,5,2,192,74,0,0,0,0,3,4,1,0,12,2008,8,4,10752,3072,6,5,3.0,74
20,3,69.0,9920,1,1,0,3,0,4,0,5,2,2,0,2,5,6,1969,1969,1,1,6,10,2,0.0,3,4,1,2,4,1,0,523,6,0,448,971,1,4,1,3,971,0,0,971,0,0,1,1,3,1,3,5,6,1,4,1,1969.0,3,1,300,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2006,8,4,4855,1942,37,37,1.5,0
80,3,37.0,7937,1,1,0,3,0,1,0,11,2,2,0,7,6,6,1984,1984,1,1,6,6,2,0.0,3,4,1,4,4,0,2,819,6,0,184,1003,1,4,1,3,1003,0,0,1003,1,0,1,0,3,1,3,6,6,0,3,5,1984.0,3,2,588,5,5,2,120,0,0,0,0,0,3,0,1,0,3,2006,8,4,6018,2006,22,22,2.0,0
20,3,73.0,11883,1,1,3,3,0,4,0,5,2,2,0,2,7,5,1996,1996,3,1,12,13,1,196.0,2,4,2,2,4,1,2,690,6,0,814,1504,1,0,1,3,1504,0,0,1504,1,0,2,0,3,1,2,6,6,1,5,1,1996.0,0,2,478,5,5,2,115,66,0,0,0,0,3,4,1,0,6,2009,8,4,10528,3008,13,13,3.0,66
90,3,95.0,11345,1,1,3,3,0,0,0,12,1,2,2,5,5,5,1948,1950,1,3,0,0,3,567.0,3,4,1,4,4,3,5,220,6,0,708,928,1,2,1,0,928,992,0,1920,0,0,2,0,4,2,3,10,6,0,3,5,1948.0,3,2,400,5,1,2,0,0,0,0,0,0,3,4,1,0,7,2007,8,4,9600,2848,59,57,2.0,0
20,3,80.0,9600,1,1,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,1,320.0,3,4,1,4,4,3,0,916,6,0,326,1242,1,1,1,3,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,5,1,1973.0,3,2,528,5,5,2,0,0,0,0,0,0,3,4,1,0,9,2007,8,4,8694,2484,34,34,1.5,0
70,3,66.0,9042,1,1,3,3,0,4,0,6,2,2,0,5,7,9,1941,2006,1,1,5,5,2,0.0,0,2,4,4,1,3,2,275,6,0,877,1152,1,0,1,3,1188,1152,0,2340,0,0,2,0,4,1,2,9,6,2,2,1,1941.0,2,1,252,5,5,2,0,60,0,0,0,0,3,0,3,2500,5,2010,8,4,16380,3492,69,4,2.0,60
20,3,48.0,12137,1,1,1,3,0,1,0,5,2,2,0,2,7,5,1998,1998,1,1,12,13,1,442.0,3,4,2,2,4,3,6,0,6,0,1649,1649,1,0,1,3,1661,0,0,1661,0,0,2,0,3,1,2,6,6,0,3,1,1998.0,2,2,598,5,5,2,0,34,0,0,0,0,3,4,1,0,5,2010,8,4,11627,3310,12,12,2.0,34
20,3,66.5,7917,1,1,0,3,0,0,0,7,2,2,0,2,6,7,1976,1976,3,1,6,6,1,174.0,3,2,1,4,1,3,1,751,6,0,392,1143,1,4,1,3,1113,0,0,1113,1,0,1,1,3,1,3,6,6,1,1,1,1987.0,2,1,504,5,2,2,370,30,0,0,0,0,3,0,1,0,5,2007,8,4,6678,2256,31,31,2.5,30
50,3,51.0,4712,1,1,0,3,0,4,1,3,1,2,0,0,4,7,1946,1950,1,1,8,8,2,0.0,3,4,1,4,4,3,0,384,6,0,363,747,1,4,1,3,774,456,0,1230,1,0,1,1,3,1,3,5,6,0,3,5,1946.0,3,1,305,5,5,2,0,57,0,0,63,0,3,2,1,0,8,2006,8,0,4920,1977,60,56,2.5,120
20,3,75.0,10125,1,1,3,3,0,4,0,11,2,2,0,2,6,6,1977,1977,1,1,9,10,2,0.0,3,4,1,4,4,3,0,641,3,279,276,1196,1,4,1,3,1279,0,0,1279,0,1,2,0,3,1,3,6,6,2,1,5,1980.0,3,2,473,5,5,2,238,83,0,0,0,0,3,2,1,0,2,2008,8,4,7674,2475,31,31,2.5,83
60,3,110.0,13688,1,1,0,3,0,4,0,16,2,2,0,5,9,5,2003,2004,1,1,12,13,1,664.0,2,4,2,0,4,0,2,1016,6,0,556,1572,1,0,1,3,1572,1096,0,2668,1,0,2,1,3,1,0,10,6,2,2,3,2003.0,0,3,726,5,5,2,400,0,0,0,0,0,3,4,1,0,3,2008,8,4,24012,4240,5,4,3.5,0
30,4,52.0,6240,1,0,3,3,0,4,0,9,2,2,0,0,4,5,1925,1950,1,1,8,8,2,0.0,3,4,1,4,4,3,1,152,6,0,628,780,1,4,1,0,848,0,360,1208,0,0,1,0,2,1,3,5,6,0,3,5,1962.0,3,2,539,5,5,2,0,23,112,0,0,0,3,4,1,0,1,2009,8,4,4832,1628,84,59,1.0,135
20,3,65.0,8767,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,2,24,6,0,1286,1310,1,0,1,3,1310,0,0,1310,0,0,2,0,3,1,2,6,6,1,2,1,2005.0,0,2,400,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,6,5,9170,2620,1,1,2.0,0
60,3,82.0,12438,1,1,0,3,0,4,0,22,2,2,0,5,8,5,2006,2006,3,1,12,13,1,466.0,0,4,2,0,1,3,6,0,6,0,1234,1234,1,0,1,3,1264,1312,0,2576,0,0,2,1,4,1,0,10,6,1,2,3,2006.0,0,3,666,5,5,2,324,100,0,0,0,0,3,4,1,0,7,2006,6,5,20608,3810,0,0,2.5,100
90,4,60.0,7200,1,0,3,3,0,4,0,17,2,2,2,6,5,5,1980,1980,1,1,8,8,1,180.0,3,4,1,2,4,1,2,936,6,0,0,936,1,4,1,3,936,0,0,936,1,0,1,0,2,1,3,4,6,0,3,5,1980.0,3,2,672,5,5,2,49,0,0,0,0,0,3,4,1,0,8,2007,8,4,4680,1872,27,27,2.0,0
70,3,66.0,6858,1,1,3,0,0,0,0,18,2,2,0,5,6,4,1915,1950,1,1,13,14,2,0.0,3,4,2,2,4,3,6,0,6,0,806,806,1,4,0,1,841,806,0,1647,1,0,1,1,4,1,1,6,6,0,3,5,1920.0,3,1,216,5,5,2,0,66,136,0,0,0,3,4,1,0,5,2010,8,4,9882,2453,95,60,2.5,202
20,3,64.0,7406,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2006,2006,1,1,12,13,3,84.0,2,4,2,2,4,0,2,684,6,0,515,1199,1,0,1,3,1220,0,0,1220,1,0,2,0,2,1,2,6,6,0,3,1,2006.0,2,2,632,5,5,2,105,54,0,0,0,0,3,4,1,0,7,2006,6,5,8540,2419,0,0,3.0,54
20,3,70.0,7700,1,1,3,3,0,0,0,5,2,2,0,2,5,5,1972,1972,1,1,12,13,2,0.0,3,4,1,4,4,3,3,138,5,468,276,882,1,4,1,3,882,0,0,882,1,0,1,0,3,1,3,5,6,0,3,5,1980.0,3,2,461,5,5,2,96,0,0,0,0,0,3,2,1,0,3,2007,8,4,4410,1764,35,35,2.0,0
160,4,24.0,2016,1,1,3,3,0,4,0,2,2,2,4,5,5,5,1970,1970,1,1,6,6,1,304.0,3,4,1,4,4,3,6,0,6,0,630,630,1,4,1,3,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,3,5,1970.0,3,2,440,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2007,8,4,6510,1932,37,37,2.5,0
20,3,99.0,11851,1,1,3,3,0,0,0,8,2,2,0,2,7,5,1990,1990,1,1,6,6,2,0.0,3,4,2,2,4,3,6,0,6,0,1424,1424,1,0,1,3,1442,0,0,1442,0,0,2,0,3,1,3,5,6,0,3,1,1990.0,2,2,500,5,5,2,0,34,0,508,0,0,3,4,1,0,5,2009,8,4,10094,2866,19,19,2.0,542
120,3,60.0,7313,1,1,3,3,0,4,0,16,2,2,4,2,9,5,2005,2005,3,1,8,8,1,246.0,0,4,2,0,4,3,2,1153,6,0,408,1561,1,0,1,3,1561,0,0,1561,1,0,2,0,2,1,0,6,6,1,2,1,2005.0,0,2,556,5,5,2,203,47,0,0,0,0,3,4,1,0,8,2007,8,4,14049,3122,2,2,3.0,47
